,index,Test Number,CAS Number,Chemical Name,Test Method,Species Scientific Name,Organism Lifestage,Organism Age Mean,Organism Age Min,Organism Age Max,Age Units,Exposure Type,Media Type,Test Location,Number of Doses,Conc 1 Type (Standardized),Conc 1 Mean (Standardized),Conc 1 Min (Standardized),Conc 1 Max (Standardized),Conc 1 Units (Standardized),Effect,Effect Measurement,Endpoint,Observed Duration Mean (Days),Observed Duration Min (Days),Observed Duration Max (Days),Observed Duration Units (Days),Test Type,Temperature Mean,Temperature Min,Temperature Max,Temperature Units,Hardness Mean,Hardness Min,Hardness Max,Hardness Units,pH Mean,pH Min,pH Max,Author,Title,Publication Year
527,52,1246827,53703,"Dibenz(a,h)anthracene",Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,6,Active ingredient,0.000551139336,NR,NR,AI mg/L,Mortality,Survival,EC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Lampi,M.A., J. Gurska, K.I.C. McDonald, F. Xie, X.D. Huang, D.G. Dixon, and B.M. Greenberg",Photoinduced Toxicity of Polycyclic Aromatic Hydrocarbons to Daphnia magna:  Ultraviolet-Mediated Effects and the Toxicity of Polycyclic Aromatic Hydrocarbon Photoproducts,2005
533,1318,1295273,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,4,NR,NR,Day(s),Not reported,Fresh water,Lab,10,Total,0.0537808,0.049343884,0.058755524,AI mg/L,Mortality,Mortality,LC50,1.0,NR,NR,Day(s),Not coded,,,,NR,,,,NR,,,,"Canli,M.",Effects of Copper Pre-Exposure Routes on the Energy Reserves and Subsequent Copper Toxicity in Daphnia magna,2006
534,1303,1295960,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,4,NR,NR,Day(s),Not reported,Fresh water,Lab,10,Total,0.043293544,0.039528888,0.047461556,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,,,,NR,,,,NR,,,,"Canli,M.",Effects of Copper Pre-Exposure Routes on the Energy Reserves and Subsequent Copper Toxicity in Daphnia magna,2006
535,1304,1295277,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,4,NR,NR,Day(s),Not reported,Fresh water,Lab,10,Total,0.053511896,0.048268268,0.059293332,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,,,,NR,,,,NR,,,,"Canli,M.",Effects of Copper Pre-Exposure Routes on the Energy Reserves and Subsequent Copper Toxicity in Daphnia magna,2006
536,1305,1253291,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7,Total,0.0122,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,90,,,mg/L CaCO3,,,,"Naddy,R.B., W.A. Stubblefield, J.R. May, S.A. Tucker, and J.R. Hockett",The Effect of Calcium and Magnesium Ratios on the Toxicity of Copper to Five Aquatic Species in Freshwater,2002
537,1306,1295246,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,4,NR,NR,Day(s),Not reported,Fresh water,Lab,10,Total,0.047596008,0.04302464,0.052705184,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,,,,NR,,,,NR,,,,"Canli,M.",Effects of Copper Pre-Exposure Routes on the Energy Reserves and Subsequent Copper Toxicity in Daphnia magna,2006
538,1307,1295245,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,4,NR,NR,Day(s),Not reported,Fresh water,Lab,10,Total,0.053511896,0.04840272,0.059024428,AI mg/L,Mortality,Mortality,LC50,1.0,NR,NR,Day(s),Not coded,,,,NR,,,,NR,,,,"Canli,M.",Effects of Copper Pre-Exposure Routes on the Energy Reserves and Subsequent Copper Toxicity in Daphnia magna,2006
539,1309,1253289,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7,Total,0.03177,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,182,,,mg/L CaCO3,,,,"Naddy,R.B., W.A. Stubblefield, J.R. May, S.A. Tucker, and J.R. Hockett",The Effect of Calcium and Magnesium Ratios on the Toxicity of Copper to Five Aquatic Species in Freshwater,2002
540,1310,1253284,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7,Total,0.01635,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,176,,,mg/L CaCO3,,,,"Naddy,R.B., W.A. Stubblefield, J.R. May, S.A. Tucker, and J.R. Hockett",The Effect of Calcium and Magnesium Ratios on the Toxicity of Copper to Five Aquatic Species in Freshwater,2002
541,1311,1295962,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,4,NR,NR,Day(s),Not reported,Fresh water,Lab,10,Total,0.04504142,0.04100786,0.049478336,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,,,,NR,,,,NR,,,,"Canli,M.",Effects of Copper Pre-Exposure Routes on the Energy Reserves and Subsequent Copper Toxicity in Daphnia magna,2006
542,1313,1295247,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,4,NR,NR,Day(s),Not reported,Fresh water,Lab,10,Total,0.056604292,0.051629568,0.061982372,AI mg/L,Mortality,Mortality,LC50,1.0,NR,NR,Day(s),Not coded,,,,NR,,,,NR,,,,"Canli,M.",Effects of Copper Pre-Exposure Routes on the Energy Reserves and Subsequent Copper Toxicity in Daphnia magna,2006
543,1321,1295959,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,4,NR,NR,Day(s),Not reported,Fresh water,Lab,10,Total,0.047999364,0.043831352,0.052570732,AI mg/L,Mortality,Mortality,LC50,1.0,NR,NR,Day(s),Not coded,,,,NR,,,,NR,,,,"Canli,M.",Effects of Copper Pre-Exposure Routes on the Energy Reserves and Subsequent Copper Toxicity in Daphnia magna,2006
544,1320,1253290,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7,Total,0.04268,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,180,,,mg/L CaCO3,,,,"Naddy,R.B., W.A. Stubblefield, J.R. May, S.A. Tucker, and J.R. Hockett",The Effect of Calcium and Magnesium Ratios on the Toxicity of Copper to Five Aquatic Species in Freshwater,2002
545,1322,1295260,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,4,NR,NR,Day(s),Not reported,Fresh water,Lab,10,Total,0.062654632,0.05781436,0.068436068,AI mg/L,Mortality,Mortality,LC50,1.0,NR,NR,Day(s),Not coded,,,,NR,,,,NR,,,,"Canli,M.",Effects of Copper Pre-Exposure Routes on the Energy Reserves and Subsequent Copper Toxicity in Daphnia magna,2006
546,1325,1253286,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7,Total,0.05728,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,180,,,mg/L CaCO3,,,,"Naddy,R.B., W.A. Stubblefield, J.R. May, S.A. Tucker, and J.R. Hockett",The Effect of Calcium and Magnesium Ratios on the Toxicity of Copper to Five Aquatic Species in Freshwater,2002
547,1327,1295258,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,4,NR,NR,Day(s),Not reported,Fresh water,Lab,10,Total,0.049612788,0.044906968,0.054990868,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,,,,NR,,,,NR,,,,"Canli,M.",Effects of Copper Pre-Exposure Routes on the Energy Reserves and Subsequent Copper Toxicity in Daphnia magna,2006
548,1329,1078599,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Renewal,Fresh water,Lab,NR,Total,0.069,0.037,0.11,AI mg/L,Mortality,Mortality,LC50,21.0,NR,NR,Day(s),Not coded,20,,,C,225,,,mg/L CaCO3,8.1,,,"Van Leeuwen,C.J., J.L. Buchner, and H. Van Dijk",Intermittent Flow System for Population Toxicity Studies Demonstrated with Daphnia and Copper,1988
549,1330,1295256,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,4,NR,NR,Day(s),Not reported,Fresh water,Lab,10,Total,0.057276552,0.051898472,0.063057988,AI mg/L,Mortality,Mortality,LC50,1.0,NR,NR,Day(s),Not coded,,,,NR,,,,NR,,,,"Canli,M.",Effects of Copper Pre-Exposure Routes on the Energy Reserves and Subsequent Copper Toxicity in Daphnia magna,2006
550,1331,1253287,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7,Total,0.02155,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,180,,,mg/L CaCO3,,,,"Naddy,R.B., W.A. Stubblefield, J.R. May, S.A. Tucker, and J.R. Hockett",The Effect of Calcium and Magnesium Ratios on the Toxicity of Copper to Five Aquatic Species in Freshwater,2002
551,1333,1253285,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7,Total,0.02097,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,176,,,mg/L CaCO3,,,,"Naddy,R.B., W.A. Stubblefield, J.R. May, S.A. Tucker, and J.R. Hockett",The Effect of Calcium and Magnesium Ratios on the Toxicity of Copper to Five Aquatic Species in Freshwater,2002
552,1334,1295961,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,4,NR,NR,Day(s),Not reported,Fresh water,Lab,10,Total,0.046654844,0.042755736,0.05109176,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,,,,NR,,,,NR,,,,"Canli,M.",Effects of Copper Pre-Exposure Routes on the Energy Reserves and Subsequent Copper Toxicity in Daphnia magna,2006
553,1338,1253293,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7,Total,0.01199,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,92,,,mg/L CaCO3,,,,"Naddy,R.B., W.A. Stubblefield, J.R. May, S.A. Tucker, and J.R. Hockett",The Effect of Calcium and Magnesium Ratios on the Toxicity of Copper to Five Aquatic Species in Freshwater,2002
555,1323,1253292,7447394,Copper chloride (CuCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7,Total,0.01693,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,90,,,mg/L CaCO3,,,,"Naddy,R.B., W.A. Stubblefield, J.R. May, S.A. Tucker, and J.R. Hockett",The Effect of Calcium and Magnesium Ratios on the Toxicity of Copper to Five Aquatic Species in Freshwater,2002
556,1019,1100691,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.047,0.042,0.051,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
557,908,1100678,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.039,0.035,0.044,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
558,1024,1100688,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.033,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
559,932,1100696,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.029,0.026,0.032,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
560,931,1100686,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.0391,0.035,0.044,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
561,916,1100697,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.048,0.043,0.054,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
562,915,1100685,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.0504,0.045,0.057,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
563,912,1100675,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.058,0.053,0.065,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
565,941,1100693,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.059,0.054,0.064,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
572,940,1100692,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.028,0.025,0.031,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
573,954,1100672,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.031,0.028,0.035,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
574,1001,1100687,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.0309,0.026,0.036,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
575,967,1100698,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.033,0.029,0.036,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
576,1033,1100699,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.026,0.021,0.03,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
577,1041,1100674,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.035,0.033,0.039,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
578,1042,1100694,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.041,0.038,0.044,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
579,1015,1100679,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.05,0.045,0.057,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
580,1008,1100681,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.031,0.026,0.036,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
581,1006,1100676,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.037,0.033,0.041,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
582,994,1100683,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.046,0.042,0.051,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
583,989,1100684,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.063,0.056,0.074,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
584,983,1100673,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.038,0.033,0.045,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
585,980,1100682,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.03,0.027,0.034,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
586,979,1100680,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.052,0.05,0.065,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
587,975,1100677,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.051,0.046,0.056,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
588,974,1100690,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.052,0.046,0.06,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
589,1030,1100695,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.04,0.036,0.044,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
590,3356,1054569,10124433,Cobalt sulfate,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,7.37,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20.4,,,C,,,,HARD,8.35,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
591,3359,1054570,10124433,Cobalt sulfate,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,5.15,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20.4,,,C,,,,HARD,8.35,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
592,3357,1054531,10124433,Cobalt sulfate,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,6.83,5.1,8.99,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20.4,,,C,,,,HARD,8.35,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
593,3358,1054532,10124433,Cobalt sulfate,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1.86,1.35,2.54,AI mg/L,Mortality,Mortality,LC50,4.0,NR,NR,Day(s),Not coded,20.4,,,C,,,,HARD,8.35,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
594,3363,1054571,10124433,Cobalt sulfate,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1.86,1.35,2.54,AI mg/L,Mortality,Mortality,LC50,4.0,NR,NR,Day(s),Not coded,20.4,,,C,,,,HARD,8.35,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
595,3366,1054530,10124433,Cobalt sulfate,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,7.37,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20.4,,,C,,,,HARD,8.35,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
636,2634,1262565,7778509,Chromic acid dipotassium salt,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.7,NR,NR,AI mg/L,Mortality,Survival,EC50,1.0,NR,NR,Day(s),Not coded,20,,,C,2.5,,,mmol/L,7*,,,"Nikkila,A., S. Penttinen, and J.V.K. Kukkonen",UV-B-Induced Acute Toxicity of Pyrene to the Waterflea Daphnia magna in Natural Freshwaters,1999
641,2651,1286710,7778509,Chromic acid dipotassium salt,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.31,0.24,0.41,AI mg/L,Mortality,Mortality,LC50,1.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Kungolos,A., S. Hadjispyrou, P. Samaras, M. Petala, V. Tsiridis, K. Aravossis, and G.P. Sakellaropoulos",Assessment of Toxicity and Bioaccumulation of Organotin Compounds,2001
642,2656,2217915,7778509,Chromic acid dipotassium salt,Not reported,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,NR,0.6,1.7,AI mg/L,Mortality,Mortality,LC50,1.0,NR,NR,Day(s),Not reported,22,,,C,,,,NR,,,,"Li,Y., F. Dong, X. Liu, J. Xu, Y. Han, and Y. Zheng",Enantioselectivity in Tebuconazole and Myclobutanil Non-Target Toxicity and Degradation in Soils,2015
644,2658,1275710,7778509,Chromic acid dipotassium salt,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,6-8,Total,0.25,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,25,,,C,93,,,mg/L,,7,8,"Mohammed,A.","Comparative Sensitivities of the Tropical Cladoceran, Ceriodaphnia rigaudii and the Temperate Species Daphnia magna to Seven Toxicants",2007
645,2682,1049829,7778509,Chromic acid dipotassium salt,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1.3,1,1.8,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Enserink,L., W. Luttmer, and H. Maas-Diepeveen",Reproductive Strategy of Daphnia magna Affects the Sensitivity of Its Progeny in Acute Toxicity Tests,1990
646,2685,1098490,7778509,Chromic acid dipotassium salt,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.38,0.3,0.5,AI mg/L,Mortality,Mortality,LC50,21.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,8.1,,,"Enserink,L., M. De la Haye, and H. Maas",Reproductive Strategy of Daphnia magna:  Implications for Chronic Toxicity Tests,1993
