,index,Test Number,CAS Number,Chemical Name,Test Method,Species Scientific Name,Organism Lifestage,Organism Age Mean,Organism Age Min,Organism Age Max,Age Units,Exposure Type,Media Type,Test Location,Number of Doses,Conc 1 Type (Standardized),Conc 1 Mean (Standardized),Conc 1 Min (Standardized),Conc 1 Max (Standardized),Conc 1 Units (Standardized),Effect,Effect Measurement,Endpoint,Observed Duration Mean (Days),Observed Duration Min (Days),Observed Duration Max (Days),Observed Duration Units (Days),Test Type,Temperature Mean,Temperature Min,Temperature Max,Temperature Units,Hardness Mean,Hardness Min,Hardness Max,Hardness Units,pH Mean,pH Min,pH Max,Author,Title,Publication Year
565,941,1100693,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.059,0.054,0.064,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
566,851,1261075,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,6,Total,0.01703,NR,NR,AI mg/L,Behavior,Swimming,EC50,.5833,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Untersteiner,H., J. Kahapka, and H. Kaiser",Behavioural Response of the Cladoceran Daphnia magna Straus to Sublethal Copper Stress - Validation by Image Analysis,2003
567,811,1253359,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,6,Total,0.00883,NR,NR,AI mg/L,Behavior,Swimming,EC50,.9167,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Untersteiner,H., J. Kahapka, and H. Kaiser",Behavioural Response of the Cladoceran Daphnia magna Straus to Sublethal Copper Stress - Validation by Image Analysis,2003
568,782,1262007,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,6,Total,0.01009,NR,NR,AI mg/L,Behavior,Swimming,EC50,.8333,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Untersteiner,H., J. Kahapka, and H. Kaiser",Behavioural Response of the Cladoceran Daphnia magna Straus to Sublethal Copper Stress - Validation by Image Analysis,2003
569,759,1260586,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,6,Total,0.02909,NR,NR,AI mg/L,Behavior,Swimming,EC50,.4167,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Untersteiner,H., J. Kahapka, and H. Kaiser",Behavioural Response of the Cladoceran Daphnia magna Straus to Sublethal Copper Stress - Validation by Image Analysis,2003
570,746,2147713,7440508,Copper,United States Environmental Protection Agency,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,12,Total,0.103,0.077,0.132,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Acute,20*,,,C,,80*,100*,mg/L CaCO3,,7.4*,7.8*,"Meyer,J.S., J.F. Ranville, M. Pontasch, J.W. Gorsuch, and W.J. Adams","Acute Toxicity of Binary and Ternary Mixtures of Cd, Cu, and Zn to Daphnia magna",2015
571,723,1260576,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,6,Total,0.00977,NR,NR,AI mg/L,Behavior,Swimming,EC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Untersteiner,H., J. Kahapka, and H. Kaiser",Behavioural Response of the Cladoceran Daphnia magna Straus to Sublethal Copper Stress - Validation by Image Analysis,2003
572,940,1100692,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.028,0.025,0.031,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
573,954,1100672,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.031,0.028,0.035,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
574,1001,1100687,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.0309,0.026,0.036,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
575,967,1100698,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.033,0.029,0.036,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
576,1033,1100699,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.026,0.021,0.03,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
577,1041,1100674,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.035,0.033,0.039,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
578,1042,1100694,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.041,0.038,0.044,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
579,1015,1100679,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.05,0.045,0.057,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
580,1008,1100681,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.031,0.026,0.036,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
581,1006,1100676,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.037,0.033,0.041,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
582,994,1100683,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.046,0.042,0.051,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
583,989,1100684,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.063,0.056,0.074,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
584,983,1100673,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.038,0.033,0.045,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
585,980,1100682,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.03,0.027,0.034,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
586,979,1100680,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.052,0.05,0.065,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
587,975,1100677,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.051,0.046,0.056,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
588,974,1100690,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.052,0.046,0.06,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
589,1030,1100695,7440508,Copper,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.04,0.036,0.044,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,19*,,,C,,160,180,mg/L CaCO3,,8.0,8.4,"Lazorchak,J.M., and W.T. Waller",The Relationship of Total Copper 48-H LC50s to Daphnia magna dry Weight,1993
590,3356,1054569,10124433,Cobalt sulfate,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,7.37,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20.4,,,C,,,,HARD,8.35,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
591,3359,1054570,10124433,Cobalt sulfate,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,5.15,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20.4,,,C,,,,HARD,8.35,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
592,3357,1054531,10124433,Cobalt sulfate,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,6.83,5.1,8.99,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20.4,,,C,,,,HARD,8.35,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
593,3358,1054532,10124433,Cobalt sulfate,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1.86,1.35,2.54,AI mg/L,Mortality,Mortality,LC50,4,NR,NR,Day(s),Not coded,20.4,,,C,,,,HARD,8.35,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
594,3363,1054571,10124433,Cobalt sulfate,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1.86,1.35,2.54,AI mg/L,Mortality,Mortality,LC50,4,NR,NR,Day(s),Not coded,20.4,,,C,,,,HARD,8.35,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
595,3366,1054530,10124433,Cobalt sulfate,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,7.37,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20.4,,,C,,,,HARD,8.35,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
596,2561,2207754,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,3,NR,NR,AI mg/L,Behavior,Swimming,EC50,.5,NR,NR,Day(s),Not reported,15,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
597,2562,2207754,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,1,2,AI mg/L,Behavior,Swimming,EC50,1.5,NR,NR,Day(s),Not reported,15,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
598,2564,2205584,7778509,Chromic acid dipotassium salt,Not reported,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1.34,1,1.5,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Not reported,,,,NR,,,,NR,,,,"MacLean,M.M., and K.G. Doe",The Comparative Toxicity of Crude and Refined Oils to Daphnia magna and Artemia,1989
599,2565,2207754,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,1,2,AI mg/L,Behavior,Swimming,EC50,1.75,NR,NR,Day(s),Not reported,15,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
600,2566,2207754,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,1,2,AI mg/L,Behavior,Swimming,EC50,1,NR,NR,Day(s),Not reported,15,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
601,2567,2207754,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,1,2,AI mg/L,Behavior,Swimming,EC50,1.875,NR,NR,Day(s),Not reported,15,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
602,2568,2207754,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,1,2,AI mg/L,Behavior,Swimming,EC50,1.625,NR,NR,Day(s),Not reported,15,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
603,2569,2207754,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,2,3,AI mg/L,Behavior,Swimming,EC50,.625,NR,NR,Day(s),Not reported,15,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
604,2592,2010801,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,NR,0,24,Hour(s),Aquatic - not reported,Fresh water,Lab,NR,Total,NR,0.6,1.7,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Acute,20*,,,C,,,,NR,,7.6,8.2,"Lithner,D., J. Damberg, G. Dave, and K. Larsson",Leachates from Plastic Consumer Products - Screening for Toxicity with Daphnia magna,2009
605,2571,2207754,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,3,4,AI mg/L,Behavior,Swimming,EC50,.375,NR,NR,Day(s),Not reported,15,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
606,2572,2207754,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,1,2,AI mg/L,Behavior,Swimming,EC50,.875,NR,NR,Day(s),Not reported,15,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
607,2573,2207754,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,1,2,AI mg/L,Behavior,Swimming,EC50,1.125,NR,NR,Day(s),Not reported,15,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
608,2575,2166241,7778509,Chromic acid dipotassium salt,Not reported,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Total,0.55,0.49,0.62,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Acute,19,,,C,,,,NR,,,,"Coors,A., J. Vanoverbeke, T. De Bie, and L. De Meester","Land Use, Genetic Diversity and Toxicant Tolerance in Natural Populations of Daphnia magna",2009
609,2583,2205575,7778509,Chromic acid dipotassium salt,Not reported,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.9,0.6,1.1,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Not reported,,,,NR,,,,NR,,,,"MacLean,M.M., and K.G. Doe",The Comparative Toxicity of Crude and Refined Oils to Daphnia magna and Artemia,1989
610,2585,2205588,7778509,Chromic acid dipotassium salt,Not reported,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.84,0.48,1.2,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Not reported,,,,NR,,,,NR,,,,"MacLean,M.M., and K.G. Doe",The Comparative Toxicity of Crude and Refined Oils to Daphnia magna and Artemia,1989
611,2586,2205577,7778509,Chromic acid dipotassium salt,Not reported,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1,0.8,1.1,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Not reported,,,,NR,,,,NR,,,,"MacLean,M.M., and K.G. Doe",The Comparative Toxicity of Crude and Refined Oils to Daphnia magna and Artemia,1989
612,2590,1040033,7778509,Chromic acid dipotassium salt,Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.1639,NR,NR,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Not coded,,,,NR,,,,HARD,,,,"Baird,D.J., I. Barber, M. Bradley, A.M.V.M. Soares, and P. Calow",A Comparative Study of Genotype Sensitivity to Acute Toxic Stress Using Clones of Daphnia magna Straus,1991
613,2570,2207754,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,1,2,AI mg/L,Behavior,Swimming,EC50,1.25,NR,NR,Day(s),Not reported,15,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
614,2529,1040031,7778509,Chromic acid dipotassium salt,Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.2883,NR,NR,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Not coded,,,,NR,,,,HARD,,,,"Baird,D.J., I. Barber, M. Bradley, A.M.V.M. Soares, and P. Calow",A Comparative Study of Genotype Sensitivity to Acute Toxic Stress Using Clones of Daphnia magna Straus,1991
615,2560,2207754,7778509,Chromic acid dipotassium salt,International Standard Organisation,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,NR,1,2,AI mg/L,Behavior,Swimming,EC50,1.375,NR,NR,Day(s),Not reported,15,,,C,16*,,,dH,8,,,"Bahrndorff,S., T.Y. Michaelsen, A. Jensen, L.F. Marcussen, M.E. Nielsen, and P. Roslev",Automated Swimming Activity Monitor for Examining Temporal Patterns of Toxicant Effects on Individual Daphnia magna,2016
616,2545,2166239,7778509,Chromic acid dipotassium salt,Not reported,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Total,0.55,0.45,0.67,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Acute,19,,,C,,,,NR,,,,"Coors,A., J. Vanoverbeke, T. De Bie, and L. De Meester","Land Use, Genetic Diversity and Toxicant Tolerance in Natural Populations of Daphnia magna",2009
617,2533,1098534,7778509,Chromic acid dipotassium salt,Not coded,Daphnia magna,Neonate,NR,0,24,Hour(s),Static,Fresh water,Lab,NR,Total,NR,0,0.003,AI mg/L,Intoxication,Immobile,EC50,7,NR,NR,Day(s),Not coded,20*,,,C,250*,,,mg/L CaCO3,8.0*,,,"Wernersson,A.S., and G. Dave",Effects of Different Protective Agents on the Phototoxicity of Fluoranthene to Daphnia magna,1998
618,2535,2166240,7778509,Chromic acid dipotassium salt,Not reported,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Total,0.6,0.51,0.7,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Acute,19,,,C,,,,NR,,,,"Coors,A., J. Vanoverbeke, T. De Bie, and L. De Meester","Land Use, Genetic Diversity and Toxicant Tolerance in Natural Populations of Daphnia magna",2009
619,2537,2166232,7778509,Chromic acid dipotassium salt,Not reported,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,8,Total,1.16,0.88,1.64,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Acute,19,,,C,,,,NR,,,,"Coors,A., J. Vanoverbeke, T. De Bie, and L. De Meester","Land Use, Genetic Diversity and Toxicant Tolerance in Natural Populations of Daphnia magna",2009
620,2538,1098535,7778509,Chromic acid dipotassium salt,Not coded,Daphnia magna,Neonate,NR,0,24,Hour(s),Static,Fresh water,Lab,NR,Total,NR,0,0.003,AI mg/L,Intoxication,Immobile,EC50,14,NR,NR,Day(s),Not coded,20*,,,C,250*,,,mg/L CaCO3,8.0*,,,"Wernersson,A.S., and G. Dave",Effects of Different Protective Agents on the Phototoxicity of Fluoranthene to Daphnia magna,1998
621,2542,1098834,7778509,Chromic acid dipotassium salt,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,1.17,0.5,2,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Not coded,20.0,,,C,243.3*,,,mg/L CaCO3,,,,"Doe,K.G., and S.J. Ponsford",EEC Daphnia Reproductive Inhibition Test Results:  Chronic Effects of Sodium Bromide on Daphnia magna and Results of Some Additional Quality Control Measures,1986
622,2544,2040624,7778509,Chromic acid dipotassium salt,Organization for Economic Cooperation and Development,Daphnia magna,Neonate,24,NR,NR,Hour(s),Aquatic - not reported,Fresh water,Lab,NR,Total,NR,0.7,1.1,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Acute,20,,,C,,,,NR,,,,"Lin,J., J. Chen, X. Cai, X. Qiao, L. Huang, D. Wang, and Z. Wang",Evolution of Toxicity upon Hydrolysis of Fenoxaprop-p-Ethyl,2007
623,2547,2177810,7778509,Chromic acid dipotassium salt,Organization for Economic Cooperation and Development,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,6,Total,0.78,NR,NR,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Acute,20,,,C,,,,NR,,7.77,8.14,"Ikuno,E., T. Matsumoto, T. Okubo, S. Itoi, and H. Sugita",Difference in the Sensitivity to Chemical Compounds Between Female and Male Neonates of Daphnia magna,2008
